id,Tweet,time,Opinion
3071,@killianbyrne: The data protection side of things in the CovidTracker app seems pretty rock solid. People cleverer than I seem to have…,Tue Jul 07 14:47:57 +0000 2020,Neutral
3072,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:47:42 +0000 2020,Positive
3073,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:47:33 +0000 2020,Positive
3074,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:47:26 +0000 2020,Positive
3075,@PaschalSheehy: This is the official CovidTracker       app - Ireland's coronavirus contact tracing app. I have downloaded it. Can I a…,Tue Jul 07 14:47:23 +0000 2020,Neutral
3076,Please take 2 minutes today to download the new CovidTracker App. It’s a powerful tool in the fight to suppress Co… ,Tue Jul 07 14:47:19 +0000 2020,Neutral
3077,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:47:08 +0000 2020,Positive
3078,@lorraine253 @jdwmaguire you just get the warning text that someone you were in contact with has tested positive fo… ,Tue Jul 07 14:47:08 +0000 2020,Neutral
3079,I've downloaded the CovidTracker ,Tue Jul 07 14:47:05 +0000 2020,Neutral
3080,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:46:49 +0000 2020,Positive
3081,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:46:42 +0000 2020,Positive
3082,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:46:41 +0000 2020,Positive
3083,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:46:25 +0000 2020,Positive
3084,"@ZaeemZia: 🗣️Update:
Recovery rate is 73% now, active cases are 28%.

252 cases have qualified the recovery criteria today.

COVID19Pan…",Tue Jul 07 14:46:19 +0000 2020,Neutral
3085,"@ZaeemZia: 🗣️Update:
Recovery rate is 73% now, active cases are 28%.

252 cases have qualified the recovery criteria today.

COVID19Pan…",Tue Jul 07 14:46:07 +0000 2020,Neutral
3086,@PaschalSheehy: This is the official CovidTracker       app - Ireland's coronavirus contact tracing app. I have downloaded it. Can I a…,Tue Jul 07 14:45:49 +0000 2020,Neutral
3087,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:45:33 +0000 2020,Positive
3088,@ConnieG63654439: SickCelebs more like sickpredator meet Family YouTuber of the channel The Ingham Family Chris Ingham who is currentl…,Tue Jul 07 14:45:30 +0000 2020,Positive
3089,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:45:19 +0000 2020,Positive
3090,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:45:16 +0000 2020,Positive
3091,Did my part and downloaded. Let's help each other @irishgerontsoc @jokeeffe16 @galvin_rose CovidTracker ,Tue Jul 07 14:45:04 +0000 2020,Neutral
3092,"@ChefConsultant: Test and Trace creates lots of questions :

✅ is pen sanitised or used only once and thrown away(massive cost for busy…",Tue Jul 07 14:45:03 +0000 2020,Neutral
3093,"@GeckoPolitical: Excuse me but how is this a national breakdown? Where's Derry, Antrim et al?

CovidTracker ",Tue Jul 07 14:44:47 +0000 2020,Neutral
3094,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Tue Jul 07 14:44:22 +0000 2020,Positive
3095,"Excuse me but how is this a national breakdown? Where's Derry, Antrim et al?

CovidTracker ",Tue Jul 07 14:44:13 +0000 2020,Neutral
3096,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:43:56 +0000 2020,Positive
3097,"@RTE2fm: Have you downloaded the CovidTracker app yet?

Yes? Well done 👏🏼

No? WTF not? 🤬

Be sound and download it from your App Store…",Tue Jul 07 14:43:39 +0000 2020,Positive
3098,@roinnslainte: There are two ways to download the CovidTracker app. 1: Go to ,Tue Jul 07 14:43:37 +0000 2020,Neutral
3099,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Tue Jul 07 14:43:24 +0000 2020,Positive
3100,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:43:22 +0000 2020,Positive
3101,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:43:22 +0000 2020,Positive
3102,"@Covid_Africa: Responding to COVID19, 22 African centralbanks have allowed some form of loan deferral or have offered systemic loan re…",Tue Jul 07 14:43:10 +0000 2020,Neutral
3103,@roinnslainte: There are two ways to download the CovidTracker app. 1: Go to ,Tue Jul 07 14:43:00 +0000 2020,Neutral
3104,@roinnslainte: There are two ways to download the CovidTracker app. 1: Go to ,Tue Jul 07 14:42:18 +0000 2020,Neutral
3105,@1rorycowan: I’ve just downloaded the  CovidTracker app. It is a great way of improving contact tracing. If you’re in Ireland and you h…,Tue Jul 07 14:42:12 +0000 2020,Very Positive
3106,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:42:09 +0000 2020,Positive
3107,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Tue Jul 07 14:42:06 +0000 2020,Positive
3108,"@smytho: In April, I was worried that the contact tracing  CovidTracker app would be seen as spyware. But a number of things were done…",Tue Jul 07 14:41:51 +0000 2020,Neutral
3109,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:41:46 +0000 2020,Positive
3110,"@rickoshea: Before I download the CovidTracker app (and to be clear if this is in any way helpful, I want to do this) tell me privacy c…",Tue Jul 07 14:41:14 +0000 2020,Neutral
3111,"@CareGalway: liveline COVID19 CovidTracker

All our services are free of charge

Check out ",Tue Jul 07 14:41:12 +0000 2020,Positive
3112,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:41:00 +0000 2020,Positive
3113,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:40:51 +0000 2020,Positive
3114,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:40:47 +0000 2020,Positive
3115,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:40:40 +0000 2020,Positive
3116,"@ZaeemZia: 🗣️Update:
Recovery rate is 73% now, active cases are 28%.

252 cases have qualified the recovery criteria today.

COVID19Pan…",Tue Jul 07 14:40:33 +0000 2020,Neutral
3117,@niallohara: Privacy concerns eh... CovidTracker @PatKennyNT ,Tue Jul 07 14:39:58 +0000 2020,Neutral
3118,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Tue Jul 07 14:39:48 +0000 2020,Positive
3119,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:39:48 +0000 2020,Positive
3120,@1rorycowan: I’ve just downloaded the  CovidTracker app. It is a great way of improving contact tracing. If you’re in Ireland and you h…,Tue Jul 07 14:39:42 +0000 2020,Very Positive
3121,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:39:42 +0000 2020,Positive
3122,"Care homes should have been more careful of coronavirus than I f**king was, says Johnson ",Tue Jul 07 14:39:28 +0000 2020,Neutral
3123,What.The.Actual.F*ck?!? iPhone CovidTracker COVID19 BillGatesIsEvil Bluetooth Anonymous 👀👀🚫😡🤬 ,Tue Jul 07 14:39:27 +0000 2020,Neutral
3124,Irish coronavirus contact tracing app hits 10% adoption on day 1. It’s absolutely shocking that @10DowningStreet… ,Tue Jul 07 14:39:16 +0000 2020,Negative
3125,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:39:13 +0000 2020,Positive
3126,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:39:07 +0000 2020,Positive
3127,"@Covid_Africa: Responding to COVID19, 22 African centralbanks have allowed some form of loan deferral or have offered systemic loan re…",Tue Jul 07 14:38:43 +0000 2020,Neutral
3128,@Claudia_Jones: If you're concerned about CovidTracker I can only suppose you're terrified of WhatsApp ,Tue Jul 07 14:38:42 +0000 2020,Neutral
3129,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:38:15 +0000 2020,Positive
3130,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:38:08 +0000 2020,Positive
3131,"@RTE2fm: Have you downloaded the CovidTracker app yet?

Yes? Well done 👏🏼

No? WTF not? 🤬

Be sound and download it from your App Store…",Tue Jul 07 14:38:03 +0000 2020,Positive
3132,"Responding to COVID19, 22 African centralbanks have allowed some form of loan deferral or have offered systemic l… ",Tue Jul 07 14:38:00 +0000 2020,Neutral
3133,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:37:46 +0000 2020,Positive
3134,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:37:40 +0000 2020,Positive
3135,@kencurtin: Take it as read you already have apps on your phone that have far more access to your data than CovidTracker does. This is…,Tue Jul 07 14:37:21 +0000 2020,Positive
3136,"🗣️Update:
Recovery rate is 73% now, active cases are 28%.

252 cases have qualified the recovery criteria today.… ",Tue Jul 07 14:37:18 +0000 2020,Neutral
3137,@killianbyrne: The data protection side of things in the CovidTracker app seems pretty rock solid. People cleverer than I seem to have…,Tue Jul 07 14:37:16 +0000 2020,Neutral
3138,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:36:37 +0000 2020,Positive
3139,"@oliver_moran: I've installed the CovidTracker.

Speaking as an IT professional, if you own a smart phone and you're worried about your…",Tue Jul 07 14:36:11 +0000 2020,Positive
3140,"@_DerekMcHugh_: Should Barry Cowen resign as Minister for Agriculture and the Marine? 
BarryCowen CovidTracker COVID19 COVIDー19 COV…",Tue Jul 07 14:35:49 +0000 2020,Neutral
3141,"Over 500,000 app downloads in Ireland now in less than 24 hours! Great Irish solidarity and community on display 👏… ",Tue Jul 07 14:35:46 +0000 2020,Neutral
3142,"@VishGain: Just a heads-up: if you are using Twitter, you are already sharing more information with an app than the HSE's CovidTracker…",Tue Jul 07 14:35:34 +0000 2020,Positive
3143,"@smytho: In April, I was worried that the contact tracing  CovidTracker app would be seen as spyware. But a number of things were done…",Tue Jul 07 14:35:22 +0000 2020,Neutral
3144,@kencurtin: Take it as read you already have apps on your phone that have far more access to your data than CovidTracker does. This is…,Tue Jul 07 14:35:05 +0000 2020,Positive
3145,@EdwardOoo7: Just matched with someone on the Covid Tracker app. Who needs tinder 🤷🏻‍♂️ CovidTracker COVID19,Tue Jul 07 14:34:50 +0000 2020,Neutral
3146,"@PharmaMgrsInst: covidtracker
The Covid Tracker app from the HSE has now launched.  Please download and let's protect each other. 
Down…",Tue Jul 07 14:34:42 +0000 2020,Neutral
3147,"@BreakfastNT: POLL

This morning @BreakfastNT spoke to Minister @DonnellyStephen and @jesskellynt about the launch of the CovidTracker…",Tue Jul 07 14:34:35 +0000 2020,Neutral
3148,"@rickoshea: Before I download the CovidTracker app (and to be clear if this is in any way helpful, I want to do this) tell me privacy c…",Tue Jul 07 14:34:34 +0000 2020,Neutral
3149,"@Gruummppyy: CovidTracker “oh but the privacy issue” says Karen who uploads pics of kids publicly on Facebook, has given 5 social media…",Tue Jul 07 14:34:28 +0000 2020,Neutral
3150,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:34:08 +0000 2020,Positive
3151,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:34:04 +0000 2020,Positive
3152,@LouwithaT @ICCLtweet There are apps we use daily that use up far more of your data rights that the covidtracker app.,Tue Jul 07 14:33:51 +0000 2020,Neutral
3153,@killianbyrne: The data protection side of things in the CovidTracker app seems pretty rock solid. People cleverer than I seem to have…,Tue Jul 07 14:33:43 +0000 2020,Neutral
3154,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 14:33:41 +0000 2020,Positive
3155,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:33:22 +0000 2020,Positive
3156,"🗣️Update:
Recovery rate is 73% now, active cases are 28%.

252 cases have qualified the recovery criteria today.… ",Tue Jul 07 14:32:55 +0000 2020,Neutral
3157,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Tue Jul 07 14:32:40 +0000 2020,Positive
3158,"@RTE2fm: Have you downloaded the CovidTracker app yet?

Yes? Well done 👏🏼

No? WTF not? 🤬

Be sound and download it from your App Store…",Tue Jul 07 14:32:31 +0000 2020,Positive
3159,CovidTracker ,Tue Jul 07 14:32:26 +0000 2020,Neutral
3160,@1rorycowan: I’ve just downloaded the  CovidTracker app. It is a great way of improving contact tracing. If you’re in Ireland and you h…,Tue Jul 07 14:32:17 +0000 2020,Very Positive
3161,Get it. Get it now! CovidTracker ,Tue Jul 07 14:32:13 +0000 2020,Neutral
3162,"@CareGalway: liveline COVID19 CovidTracker

All our services are free of charge

Check out ",Tue Jul 07 14:32:01 +0000 2020,Positive
3163,"@RTE2fm: Have you downloaded the CovidTracker app yet?

Yes? Well done 👏🏼

No? WTF not? 🤬

Be sound and download it from your App Store…",Tue Jul 07 14:31:59 +0000 2020,Positive
3164,"@RTE2fm: Have you downloaded the CovidTracker app yet?

Yes? Well done 👏🏼

No? WTF not? 🤬

Be sound and download it from your App Store…",Tue Jul 07 14:31:53 +0000 2020,Positive
3165,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Tue Jul 07 14:31:42 +0000 2020,Positive
3166,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:31:34 +0000 2020,Positive
3167,"@duzBme: @indepdubnrth CovidTracker - who are those in charge of Data Protection?

Well seems Rosalie Smith-Lynch @HSELive is?

Problem…",Tue Jul 07 14:31:17 +0000 2020,Neutral
3168,@lieabh: Here is something else we can do ! download the CovidTracker app. This is another really important step  in our national effor…,Tue Jul 07 14:31:16 +0000 2020,Positive
3169,"@DonnellyStephen: Delighted to launch the CovidTracker this morning. Thanks to everyone who's downloading it, it'll make a real differe…",Tue Jul 07 14:31:10 +0000 2020,Positive
3170,@roinnslainte: There are two ways to download the CovidTracker app. 1: Go to ,Tue Jul 07 14:30:57 +0000 2020,Neutral
